Time (s),Force (N),Position (m)
10.01,-7.541,0.3356
10.02,-7.541,0.3356
10.03,-7.537,0.3356
10.04,-7.537,0.3356
10.05,-7.534,0.3356
10.06,-7.532,0.3356
10.07,-7.532,0.3356
10.08,-7.532,0.3356
10.09,-7.532,0.3356
10.1,-7.532,0.3356
10.11,-7.532,0.3356
10.12,-7.529,0.3356
10.13,-7.532,0.3356
10.14,-7.532,0.3356
10.15,-7.534,0.3356
10.16,-7.536,0.3356
10.17,-7.537,0.3356
10.18,-7.537,0.3356
10.19,-7.537,0.3356
10.2,-7.536,0.3356
10.21,-7.537,0.3356
10.22,-7.541,0.3356
10.23,-7.541,0.3356
10.24,-7.544,0.3356
10.25,-7.544,0.3356
10.26,-7.544,0.3356
10.27,-7.543,0.3356
10.28,-7.543,0.3356
10.29,-7.541,0.3356
10.3,-7.541,0.3356
10.31,-7.544,0.3356
10.32,-7.548,0.3356
10.33,-7.548,0.3356
10.34,-7.55,0.3356
10.35,-7.553,0.3356
10.36,-7.551,0.3356
10.37,-7.551,0.3356
10.38,-7.551,0.3356
10.39,-7.551,0.3356
10.4,-7.548,0.3356
10.41,-7.548,0.3356
10.42,-7.548,0.3356
10.43,-7.548,0.3356
10.44,-7.546,0.3356
10.45,-7.544,0.3356
10.46,-7.543,0.3356
10.47,-7.543,0.3356
10.48,-7.543,0.3356
10.49,-7.544,0.3356
10.5,-7.539,0.3356
10.51,-7.539,0.3356
10.52,-7.544,0.3356
10.53,-7.548,0.3356
10.54,-7.546,0.3356
10.55,-7.544,0.3356
10.56,-7.534,0.3356
10.57,-7.536,0.3356
10.58,-7.532,0.3356
10.59,-7.529,0.3356
10.6,-7.529,0.3356
10.61,-7.523,0.3356
10.62,-7.529,0.3356
10.63,-7.53,0.3356
10.64,-7.532,0.3356
10.65,-7.53,0.3356
10.66,-7.525,0.3356
10.67,-7.525,0.3356
10.68,-7.522,0.3356
10.69,-7.518,0.3356
10.7,-7.518,0.3356
10.71,-7.516,0.3356
10.72,-7.513,0.3354
10.73,-7.513,0.3356
10.74,-7.511,0.3354
10.75,-7.504,0.3356
10.76,-7.499,0.3354
10.77,-7.494,0.3356
10.78,-7.492,0.3356
10.79,-7.49,0.3354
10.8,-7.487,0.3354
10.81,-7.487,0.3354
10.82,-7.483,0.3354
10.83,-7.483,0.3354
10.84,-7.481,0.3354
10.85,-7.48,0.3354
10.86,-7.474,0.3354
10.87,-7.478,0.3354
10.88,-7.474,0.3354
10.89,-7.471,0.3354
10.9,-7.468,0.3354
10.91,-7.471,0.3354
10.92,-7.469,0.3354
10.93,-7.469,0.3354
10.94,-7.471,0.3354
10.95,-7.471,0.3354
10.96,-7.468,0.3354
10.97,-7.469,0.3354
10.98,-7.473,0.3354
10.99,-7.471,0.3354
11,-7.471,0.3354
11.01,-7.476,0.3354
11.02,-7.48,0.3354
11.03,-7.48,0.3354
11.04,-7.478,0.3354
11.05,-7.48,0.3354
11.06,-7.478,0.3354
11.07,-7.478,0.3354
11.08,-7.48,0.3354
11.09,-7.48,0.3354
11.1,-7.478,0.3354
11.11,-7.476,0.3354
11.12,-7.476,0.3354
11.13,-7.478,0.3354
11.14,-7.473,0.3354
11.15,-7.474,0.3354
11.16,-7.476,0.3354
11.17,-7.478,0.3354
11.18,-7.476,0.3354
11.19,-7.476,0.3354
11.2,-7.478,0.3354
11.21,-7.476,0.3354
11.22,-7.473,0.3354
11.23,-7.474,0.3354
11.24,-7.478,0.3354
11.25,-7.474,0.3354
11.26,-7.481,0.3354
11.27,-7.478,0.3354
11.28,-7.476,0.3354
11.29,-7.476,0.3354
11.3,-7.476,0.3354
11.31,-7.478,0.3354
11.32,-7.476,0.3354
11.33,-7.48,0.3354
11.34,-7.48,0.3354
11.35,-7.485,0.3354
11.36,-7.494,0.3354
11.37,-7.488,0.3354
11.38,-7.49,0.3354
11.39,-7.485,0.3354
11.4,-7.48,0.3354
11.41,-7.478,0.3354
11.42,-7.474,0.3354
11.43,-7.476,0.3354
11.44,-7.476,0.3354
11.45,-7.48,0.3354
11.46,-7.474,0.3354
11.47,-7.474,0.3354
11.48,-7.471,0.3354
11.49,-7.471,0.3354
11.5,-7.468,0.3354
11.51,-7.464,0.3354
11.52,-7.466,0.3354
11.53,-7.466,0.3354
11.54,-7.466,0.3354
11.55,-7.468,0.3354
11.56,-7.464,0.3354
11.57,-7.466,0.3354
11.58,-7.464,0.3354
11.59,-7.466,0.3354
11.6,-7.468,0.3354
11.61,-7.466,0.3354
11.62,-7.471,0.3354
11.63,-7.466,0.3354
11.64,-7.469,0.3354
11.65,-7.468,0.3354
11.66,-7.469,0.3354
11.67,-7.468,0.3354
11.68,-7.466,0.3354
11.69,-7.469,0.3354
11.7,-7.473,0.3354
11.71,-7.473,0.3354
11.72,-7.474,0.3354
11.73,-7.474,0.3354
11.74,-7.474,0.3354
11.75,-7.474,0.3354
11.76,-7.473,0.3354
11.77,-7.468,0.3354
11.78,-7.468,0.3354
11.79,-7.466,0.3354
11.8,-7.459,0.3354
11.81,-7.457,0.3354
11.82,-7.462,0.3354
11.83,-7.457,0.3354
11.84,-7.455,0.3354
11.85,-7.457,0.3354
11.86,-7.457,0.3354
11.87,-7.461,0.3354
11.88,-7.462,0.3354
11.89,-7.466,0.3354
11.9,-7.469,0.3354
11.91,-7.469,0.3354
11.92,-7.466,0.3354
11.93,-7.464,0.3354
11.94,-7.464,0.3354
11.95,-7.464,0.3354
11.96,-7.462,0.3354
11.97,-7.459,0.3354
11.98,-7.459,0.3354
11.99,-7.457,0.3354
12,-7.461,0.3354
12.01,-7.455,0.3354
12.02,-7.457,0.3354
12.03,-7.455,0.3354
12.04,-7.454,0.3354
12.05,-7.454,0.3354
12.06,-7.447,0.3354
12.07,-7.443,0.3354
12.08,-7.445,0.3354
12.09,-7.443,0.3354
12.1,-7.441,0.3354
12.11,-7.441,0.3354
12.12,-7.438,0.3354
12.13,-7.434,0.3354
12.14,-7.433,0.3354
12.15,-7.431,0.3354
12.16,-7.429,0.3354
12.17,-7.431,0.3354
12.18,-7.429,0.3354
12.19,-7.429,0.3354
12.2,-7.433,0.3354
12.21,-7.433,0.3354
12.22,-7.434,0.3354
12.23,-7.434,0.3354
12.24,-7.436,0.3354
12.25,-7.438,0.3354
12.26,-7.434,0.3354
12.27,-7.434,0.3354
12.28,-7.436,0.3354
12.29,-7.44,0.3354
12.3,-7.436,0.3354
12.31,-7.436,0.3354
12.32,-7.44,0.3354
12.33,-7.438,0.3354
12.34,-7.438,0.3354
12.35,-7.436,0.3354
12.36,-7.434,0.3354
12.37,-7.438,0.3354
12.38,-7.438,0.3354
12.39,-7.434,0.3354
12.4,-7.436,0.3354
12.41,-7.433,0.3354
12.42,-7.427,0.3354
12.43,-7.417,0.3354
12.44,-7.419,0.3354
12.45,-7.415,0.3354
12.46,-7.42,0.3354
12.47,-7.42,0.3354
12.48,-7.42,0.3354
12.49,-7.42,0.3354
12.5,-7.424,0.3354
12.51,-7.429,0.3354
12.52,-7.431,0.3354
12.53,-7.433,0.3354
12.54,-7.433,0.3354
12.55,-7.434,0.3354
12.56,-7.429,0.3354
12.57,-7.433,0.3354
12.58,-7.427,0.3354
12.59,-7.426,0.3354
12.6,-7.422,0.3354
12.61,-7.413,0.3354
12.62,-7.413,0.3354
12.63,-7.408,0.3354
12.64,-7.412,0.3354
12.65,-7.412,0.3354
12.66,-7.415,0.3354
12.67,-7.417,0.3354
12.68,-7.413,0.3354
12.69,-7.415,0.3354
12.7,-7.415,0.3354
12.71,-7.412,0.3354
12.72,-7.413,0.3354
12.73,-7.412,0.3354
12.74,-7.41,0.3354
12.75,-7.41,0.3354
12.76,-7.405,0.3354
12.77,-7.401,0.3354
12.78,-7.398,0.3354
12.79,-7.398,0.3354
12.8,-7.401,0.3354
12.81,-7.399,0.3354
12.82,-7.398,0.3354
12.83,-7.396,0.3354
12.84,-7.396,0.3354
12.85,-7.396,0.3354
12.86,-7.391,0.3354
12.87,-7.385,0.3354
12.88,-7.385,0.3354
12.89,-7.385,0.3354
12.9,-7.387,0.3354
12.91,-7.394,0.3354
12.92,-7.403,0.3354
12.93,-7.405,0.3354
12.94,-7.405,0.3354
12.95,-7.406,0.3354
12.96,-7.41,0.3354
12.97,-7.408,0.3354
12.98,-7.412,0.3354
12.99,-7.412,0.3354
13,-7.413,0.3354
13.01,-7.415,0.3354
13.02,-7.419,0.3354
13.03,-7.422,0.3354
13.04,-7.424,0.3354
13.05,-7.429,0.3354
13.06,-7.434,0.3354
13.07,-7.438,0.3354
13.08,-7.441,0.3354
13.09,-7.445,0.3354
13.1,-7.445,0.3354
13.11,-7.45,0.3354
13.12,-7.45,0.3354
13.13,-7.457,0.3354
13.14,-7.462,0.3354
13.15,-7.466,0.3354
13.16,-7.468,0.3354
13.17,-7.468,0.3354
13.18,-7.464,0.3354
13.19,-7.461,0.3354
13.2,-7.455,0.3354
13.21,-7.459,0.3354
13.22,-7.455,0.3354
13.23,-7.459,0.3354
13.24,-7.461,0.3354
13.25,-7.466,0.3354
13.26,-7.469,0.3354
13.27,-7.474,0.3354
13.28,-7.469,0.3354
13.29,-7.462,0.3354
13.3,-7.464,0.3354
13.31,-7.462,0.3354
13.32,-7.464,0.3354
13.33,-7.462,0.3354
13.34,-7.466,0.3354
13.35,-7.466,0.3354
13.36,-7.466,0.3354
13.37,-7.464,0.3354
13.38,-7.466,0.3354
13.39,-7.466,0.3354
13.4,-7.464,0.3354
13.41,-7.461,0.3354
13.42,-7.461,0.3354
13.43,-7.461,0.3354
13.44,-7.461,0.3354
13.45,-7.461,0.3354
13.46,-7.457,0.3354
13.47,-7.459,0.3354
13.48,-7.461,0.3354
13.49,-7.457,0.3354
13.5,-7.454,0.3354
13.51,-7.452,0.3354
13.52,-7.457,0.3354
13.53,-7.455,0.3354
13.54,-7.454,0.3354
13.55,-7.45,0.3354
13.56,-7.452,0.3354
13.57,-7.448,0.3354
13.58,-7.448,0.3354
13.59,-7.445,0.3354
13.6,-7.445,0.3354
13.61,-7.445,0.3354
13.62,-7.445,0.3354
13.63,-7.445,0.3354
13.64,-7.44,0.3354
13.65,-7.436,0.3354
13.66,-7.434,0.3354
13.67,-7.427,0.3354
13.68,-7.424,0.3354
13.69,-7.422,0.3354
13.7,-7.417,0.3354
13.71,-7.413,0.3354
13.72,-7.415,0.3354
13.73,-7.415,0.3354
13.74,-7.42,0.3354
13.75,-7.427,0.3354
13.76,-7.433,0.3354
13.77,-7.44,0.3354
13.78,-7.45,0.3354
13.79,-7.464,0.3354
13.8,-7.48,0.3354
13.81,-7.494,0.3354
13.82,-7.502,0.3354
13.83,-7.511,0.3354
13.84,-7.511,0.3354
13.85,-7.518,0.3354
13.86,-7.527,0.3354
13.87,-7.527,0.3354
13.88,-7.525,0.3354
13.89,-7.525,0.3354
13.9,-7.529,0.3354
13.91,-7.525,0.3354
13.92,-7.523,0.3354
13.93,-7.522,0.3354
13.94,-7.513,0.3354
13.95,-7.508,0.3354
13.96,-7.501,0.3354
13.97,-7.487,0.3354
13.98,-7.476,0.3354
13.99,-7.473,0.3354
14,-7.469,0.3354
14.01,-7.466,0.3354
14.02,-7.464,0.3354
14.03,-7.464,0.3354
14.04,-7.462,0.3354
14.05,-7.461,0.3354
14.06,-7.459,0.3354
14.07,-7.464,0.3354
14.08,-7.462,0.3354
14.09,-7.462,0.3354
14.1,-7.459,0.3354
14.11,-7.455,0.3354
14.12,-7.457,0.3354
14.13,-7.452,0.3354
14.14,-7.452,0.3354
14.15,-7.452,0.3354
14.16,-7.452,0.3354
14.17,-7.457,0.3354
14.18,-7.457,0.3354
14.19,-7.459,0.3354
14.2,-7.457,0.3354
14.21,-7.454,0.3354
14.22,-7.454,0.3354
14.23,-7.459,0.3354
14.24,-7.461,0.3354
14.25,-7.466,0.3354
14.26,-7.466,0.3354
14.27,-7.466,0.3354
14.28,-7.468,0.3354
14.29,-7.468,0.3354
14.3,-7.469,0.3354
14.31,-7.468,0.3354
14.32,-7.473,0.3354
14.33,-7.476,0.3354
14.34,-7.485,0.3354
14.35,-7.495,0.3354
14.36,-7.508,0.3354
14.37,-7.515,0.3354
14.38,-7.525,0.3354
14.39,-7.532,0.3354
14.4,-7.537,0.3354
14.41,-7.536,0.3354
14.42,-7.537,0.3354
14.43,-7.539,0.3354
14.44,-7.539,0.3354
14.45,-7.536,0.3354
14.46,-7.534,0.3354
14.47,-7.53,0.3354
14.48,-7.527,0.3354
14.49,-7.527,0.3354
14.5,-7.523,0.3354
14.51,-7.52,0.3354
14.52,-7.518,0.3354
14.53,-7.516,0.3354
14.54,-7.515,0.3354
14.55,-7.513,0.3354
14.56,-7.509,0.3354
14.57,-7.511,0.3354
14.58,-7.511,0.3354
14.59,-7.515,0.3354
14.6,-7.511,0.3354
14.61,-7.509,0.3354
14.62,-7.508,0.3354
14.63,-7.509,0.3354
14.64,-7.511,0.3354
14.65,-7.511,0.3354
14.66,-7.515,0.3354
14.67,-7.515,0.3354
14.68,-7.515,0.3354
14.69,-7.516,0.3354
14.7,-7.515,0.3354
14.71,-7.516,0.3354
14.72,-7.523,0.3354
14.73,-7.518,0.3354
14.74,-7.518,0.3354
14.75,-7.522,0.3354
14.76,-7.522,0.3354
14.77,-7.518,0.3354
14.78,-7.518,0.3354
14.79,-7.516,0.3354
14.8,-7.511,0.3354
14.81,-7.511,0.3354
14.82,-7.509,0.3354
14.83,-7.508,0.3354
14.84,-7.504,0.3354
14.85,-7.501,0.3354
14.86,-7.499,0.3354
14.87,-7.502,0.3354
14.88,-7.499,0.3354
14.89,-7.501,0.3354
14.9,-7.501,0.3354
14.91,-7.504,0.3354
14.92,-7.515,0.3354
14.93,-7.52,0.3354
14.94,-7.529,0.3354
14.95,-7.534,0.3354
14.96,-7.539,0.3354
14.97,-7.541,0.3354
14.98,-7.537,0.3354
14.99,-7.529,0.3354
15,-7.525,0.3354
15.01,-7.522,0.3354
15.02,-7.516,0.3354
15.03,-7.509,0.3354
15.04,-7.504,0.3354
15.05,-7.49,0.3354
15.06,-7.48,0.3354
15.07,-7.471,0.3354
15.08,-7.462,0.3354
15.09,-7.459,0.3354
15.1,-7.461,0.3354
15.11,-7.455,0.3354
15.12,-7.454,0.3354
15.13,-7.454,0.3354
15.14,-7.457,0.3354
15.15,-7.457,0.3354
15.16,-7.457,0.3354
15.17,-7.457,0.3354
15.18,-7.454,0.3354
15.19,-7.45,0.3354
15.2,-7.454,0.3354
15.21,-7.454,0.3354
15.22,-7.455,0.3354
15.23,-7.459,0.3354
15.24,-7.457,0.3354
15.25,-7.462,0.3354
15.26,-7.464,0.3354
15.27,-7.466,0.3354
15.28,-7.469,0.3354
15.29,-7.473,0.3354
15.3,-7.48,0.3354
15.31,-7.485,0.3354
15.32,-7.488,0.3354
15.33,-7.488,0.3354
15.34,-7.49,0.3354
15.35,-7.494,0.3354
15.36,-7.49,0.3354
15.37,-7.492,0.3354
15.38,-7.49,0.3354
15.39,-7.49,0.3354
15.4,-7.497,0.3354
15.41,-7.502,0.3354
15.42,-7.502,0.3354
15.43,-7.508,0.3354
15.44,-7.508,0.3354
15.45,-7.509,0.3354
15.46,-7.516,0.3354
15.47,-7.523,0.3354
15.48,-7.534,0.3354
15.49,-7.539,0.3354
15.5,-7.539,0.3354
15.51,-7.539,0.3354
15.52,-7.541,0.3354
15.53,-7.539,0.3354
15.54,-7.546,0.3354
15.55,-7.55,0.3354
15.56,-7.553,0.3354
15.57,-7.553,0.3354
15.58,-7.553,0.3354
15.59,-7.553,0.3354
15.6,-7.55,0.3354
15.61,-7.551,0.3354
15.62,-7.551,0.3354
15.63,-7.557,0.3354
15.64,-7.557,0.3354
15.65,-7.557,0.3354
15.66,-7.553,0.3354
15.67,-7.551,0.3354
15.68,-7.55,0.3354
15.69,-7.55,0.3354
15.7,-7.546,0.3354
15.71,-7.544,0.3354
15.72,-7.548,0.3354
15.73,-7.548,0.3354
15.74,-7.553,0.3354
15.75,-7.557,0.3354
15.76,-7.56,0.3354
15.77,-7.564,0.3354
15.78,-7.565,0.3354
15.79,-7.567,0.3354
15.8,-7.565,0.3354
15.81,-7.564,0.3354
15.82,-7.562,0.3354
15.83,-7.567,0.3354
15.84,-7.567,0.3354
15.85,-7.567,0.3354
15.86,-7.567,0.3354
15.87,-7.567,0.3354
15.88,-7.569,0.3354
15.89,-7.571,0.3354
15.9,-7.571,0.3354
15.91,-7.571,0.3354
15.92,-7.572,0.3354
15.93,-7.569,0.3354
15.94,-7.574,0.3354
15.95,-7.576,0.3354
15.96,-7.578,0.3354
15.97,-7.576,0.3354
15.98,-7.578,0.3354
15.99,-7.578,0.3354
16,-7.574,0.3354
16.01,-7.572,0.3354
16.02,-7.572,0.3354
16.03,-7.571,0.3354
16.04,-7.56,0.3354
16.05,-7.555,0.3354
16.06,-7.553,0.3354
16.07,-7.553,0.3354
16.08,-7.553,0.3354
16.09,-7.562,0.3354
16.1,-7.571,0.3354
16.11,-7.583,0.3354
16.12,-7.588,0.3354
16.13,-7.586,0.3354
16.14,-7.581,0.3354
16.15,-7.579,0.3354
16.16,-7.576,0.3354
16.17,-7.576,0.3354
16.18,-7.578,0.3354
16.19,-7.581,0.3354
16.2,-7.581,0.3354
16.21,-7.579,0.3354
16.22,-7.574,0.3354
16.23,-7.571,0.3354
16.24,-7.564,0.3354
16.25,-7.56,0.3354
16.26,-7.555,0.3354
16.27,-7.553,0.3354
16.28,-7.551,0.3354
16.29,-7.548,0.3354
16.3,-7.551,0.3354
16.31,-7.553,0.3354
16.32,-7.553,0.3354
16.33,-7.553,0.3354
16.34,-7.555,0.3354
16.35,-7.555,0.3354
16.36,-7.555,0.3354
16.37,-7.555,0.3354
16.38,-7.557,0.3354
16.39,-7.557,0.3354
16.4,-7.56,0.3354
16.41,-7.557,0.3354
16.42,-7.555,0.3354
16.43,-7.558,0.3354
16.44,-7.555,0.3354
16.45,-7.55,0.3354
16.46,-7.548,0.3354
16.47,-7.551,0.3354
16.48,-7.546,0.3354
16.49,-7.555,0.3354
16.5,-7.55,0.3354
16.51,-7.548,0.3354
16.52,-7.548,0.3354
16.53,-7.546,0.3354
16.54,-7.543,0.3354
16.55,-7.543,0.3354
16.56,-7.539,0.3354
16.57,-7.541,0.3354
16.58,-7.537,0.3354
16.59,-7.539,0.3354
16.6,-7.539,0.3354
16.61,-7.539,0.3354
16.62,-7.537,0.3354
16.63,-7.537,0.3354
16.64,-7.539,0.3354
16.65,-7.537,0.3354
16.66,-7.536,0.3354
16.67,-7.537,0.3354
16.68,-7.539,0.3354
16.69,-7.543,0.3354
16.7,-7.541,0.3354
16.71,-7.537,0.3354
16.72,-7.536,0.3354
16.73,-7.536,0.3354
16.74,-7.532,0.3354
16.75,-7.536,0.3354
16.76,-7.537,0.3354
16.77,-7.536,0.3354
16.78,-7.534,0.3354
16.79,-7.532,0.3354
16.8,-7.529,0.3354
16.81,-7.527,0.3354
16.82,-7.529,0.3354
16.83,-7.523,0.3354
16.84,-7.529,0.3354
16.85,-7.529,0.3354
16.86,-7.527,0.3354
16.87,-7.529,0.3354
16.88,-7.527,0.3354
16.89,-7.52,0.3354
16.9,-7.511,0.3354
16.91,-7.509,0.3354
16.92,-7.509,0.3354
16.93,-7.511,0.3354
16.94,-7.516,0.3354
16.95,-7.516,0.3354
16.96,-7.52,0.3354
16.97,-7.516,0.3354
16.98,-7.508,0.3354
16.99,-7.495,0.3354
17,-7.488,0.3354
17.01,-7.494,0.3354
17.02,-7.492,0.3354
17.03,-7.492,0.3354
17.04,-7.492,0.3354
17.05,-7.49,0.3354
17.06,-7.488,0.3354
17.07,-7.488,0.3354
17.08,-7.488,0.3354
17.09,-7.485,0.3354
17.1,-7.485,0.3354
17.11,-7.488,0.3354
17.12,-7.49,0.3354
17.13,-7.494,0.3354
17.14,-7.497,0.3354
17.15,-7.494,0.3354
17.16,-7.492,0.3354
17.17,-7.488,0.3354
17.18,-7.48,0.3354
17.19,-7.483,0.3354
17.2,-7.481,0.3354
17.21,-7.483,0.3354
17.22,-7.478,0.3354
17.23,-7.468,0.3354
17.24,-7.462,0.3354
17.25,-7.464,0.3354
17.26,-7.469,0.3354
17.27,-7.466,0.3354
17.28,-7.462,0.3354
17.29,-7.464,0.3354
17.3,-7.468,0.3354
17.31,-7.464,0.3354
17.32,-7.464,0.3354
17.33,-7.464,0.3354
17.34,-7.455,0.3354
17.35,-7.457,0.3354
17.36,-7.457,0.3354
17.37,-7.459,0.3354
17.38,-7.461,0.3354
17.39,-7.457,0.3354
17.4,-7.457,0.3354
17.41,-7.461,0.3354
17.42,-7.461,0.3354
17.43,-7.459,0.3354
17.44,-7.457,0.3354
17.45,-7.455,0.3354
17.46,-7.455,0.3354
17.47,-7.452,0.3354
17.48,-7.455,0.3354
17.49,-7.457,0.3354
17.5,-7.457,0.3354
17.51,-7.459,0.3354
17.52,-7.454,0.3354
17.53,-7.455,0.3354
17.54,-7.454,0.3354
17.55,-7.454,0.3354
17.56,-7.45,0.3354
17.57,-7.448,0.3354
17.58,-7.447,0.3354
17.59,-7.447,0.3354
17.6,-7.447,0.3354
17.61,-7.445,0.3354
17.62,-7.441,0.3354
17.63,-7.44,0.3354
17.64,-7.438,0.3354
17.65,-7.44,0.3354
17.66,-7.44,0.3354
17.67,-7.438,0.3354
17.68,-7.443,0.3354
17.69,-7.443,0.3354
17.7,-7.443,0.3354
17.71,-7.441,0.3354
17.72,-7.44,0.3354
17.73,-7.434,0.3354
17.74,-7.433,0.3354
17.75,-7.436,0.3354
17.76,-7.434,0.3354
17.77,-7.426,0.3354
17.78,-7.426,0.3354
17.79,-7.426,0.3354
17.8,-7.424,0.3354
17.81,-7.429,0.3354
17.82,-7.429,0.3354
17.83,-7.429,0.3354
17.84,-7.429,0.3354
17.85,-7.426,0.3354
17.86,-7.426,0.3354
17.87,-7.427,0.3354
17.88,-7.426,0.3354
17.89,-7.426,0.3354
17.9,-7.426,0.3354
17.91,-7.429,0.3354
17.92,-7.427,0.3354
17.93,-7.424,0.3354
17.94,-7.427,0.3354
17.95,-7.427,0.3354
17.96,-7.424,0.3354
17.97,-7.42,0.3354
17.98,-7.42,0.3354
17.99,-7.424,0.3354
18,-7.424,0.3354
18.01,-7.426,0.3354
18.02,-7.42,0.3354
18.03,-7.422,0.3354
18.04,-7.42,0.3354
18.05,-7.427,0.3354
18.06,-7.424,0.3354
18.07,-7.427,0.3354
18.08,-7.427,0.3354
18.09,-7.427,0.3354
18.1,-7.429,0.3354
18.11,-7.429,0.3354
18.12,-7.427,0.3354
18.13,-7.427,0.3354
18.14,-7.431,0.3354
18.15,-7.436,0.3354
18.16,-7.434,0.3354
18.17,-7.44,0.3354
18.18,-7.44,0.3354
18.19,-7.441,0.3354
18.2,-7.44,0.3354
18.21,-7.44,0.3354
18.22,-7.436,0.3354
18.23,-7.441,0.3354
18.24,-7.441,0.3354
18.25,-7.443,0.3354
18.26,-7.443,0.3354
18.27,-7.445,0.3354
18.28,-7.443,0.3354
18.29,-7.447,0.3354
18.3,-7.447,0.3354
18.31,-7.445,0.3354
18.32,-7.443,0.3354
18.33,-7.445,0.3354
18.34,-7.441,0.3354
18.35,-7.436,0.3354
18.36,-7.436,0.3354
18.37,-7.429,0.3354
18.38,-7.417,0.3354
18.39,-7.41,0.3354
18.4,-7.406,0.3354
18.41,-7.406,0.3354
18.42,-7.408,0.3354
18.43,-7.406,0.3354
18.44,-7.405,0.3354
18.45,-7.408,0.3354
18.46,-7.419,0.3354
18.47,-7.424,0.3354
18.48,-7.424,0.3354
18.49,-7.426,0.3354
18.5,-7.431,0.3354
18.51,-7.433,0.3354
18.52,-7.431,0.3354
18.53,-7.429,0.3354
18.54,-7.431,0.3354
18.55,-7.429,0.3354
18.56,-7.431,0.3354
18.57,-7.429,0.3354
18.58,-7.436,0.3354
18.59,-7.436,0.3354
18.6,-7.436,0.3354
18.61,-7.44,0.3354
18.62,-7.443,0.3354
18.63,-7.443,0.3354
18.64,-7.447,0.3354
18.65,-7.447,0.3354
18.66,-7.448,0.3354
18.67,-7.45,0.3354
18.68,-7.448,0.3354
18.69,-7.448,0.3354
18.7,-7.448,0.3354
18.71,-7.45,0.3354
18.72,-7.452,0.3354
18.73,-7.459,0.3354
18.74,-7.461,0.3354
18.75,-7.462,0.3354
18.76,-7.468,0.3354
18.77,-7.471,0.3354
18.78,-7.473,0.3354
18.79,-7.478,0.3354
18.8,-7.48,0.3354
18.81,-7.49,0.3354
18.82,-7.492,0.3354
18.83,-7.501,0.3354
18.84,-7.502,0.3354
18.85,-7.502,0.3354
18.86,-7.504,0.3354
18.87,-7.504,0.3354
18.88,-7.504,0.3354
18.89,-7.504,0.3354
18.9,-7.504,0.3354
18.91,-7.504,0.3354
18.92,-7.504,0.3354
18.93,-7.504,0.3354
18.94,-7.506,0.3354
18.95,-7.509,0.3354
18.96,-7.509,0.3354
18.97,-7.508,0.3354
18.98,-7.504,0.3354
18.99,-7.502,0.3354
19,-7.499,0.3354
19.01,-7.499,0.3354
19.02,-7.497,0.3354
19.03,-7.499,0.3354
19.04,-7.497,0.3354
19.05,-7.497,0.3354
19.06,-7.494,0.3354
19.07,-7.492,0.3354
19.08,-7.495,0.3354
19.09,-7.492,0.3354
19.1,-7.49,0.3354
19.11,-7.495,0.3354
19.12,-7.499,0.3354
19.13,-7.499,0.3354
19.14,-7.499,0.3354
19.15,-7.501,0.3354
19.16,-7.497,0.3354
19.17,-7.495,0.3354
19.18,-7.497,0.3354
19.19,-7.495,0.3354
19.2,-7.495,0.3354
19.21,-7.499,0.3354
19.22,-7.495,0.3354
19.23,-7.497,0.3354
19.24,-7.499,0.3354
19.25,-7.499,0.3354
19.26,-7.499,0.3354
19.27,-7.501,0.3354
19.28,-7.499,0.3354
19.29,-7.499,0.3354
19.3,-7.502,0.3354
19.31,-7.509,0.3354
19.32,-7.509,0.3354
19.33,-7.511,0.3354
19.34,-7.508,0.3354
19.35,-7.506,0.3354
19.36,-7.508,0.3354
19.37,-7.511,0.3354
19.38,-7.515,0.3354
19.39,-7.525,0.3354
19.4,-7.532,0.3354
19.41,-7.534,0.3354
19.42,-7.53,0.3354
19.43,-7.527,0.3354
19.44,-7.53,0.3354
19.45,-7.539,0.3354
19.46,-7.539,0.3354
19.47,-7.546,0.3354
19.48,-7.551,0.3354
19.49,-7.55,0.3354
19.5,-7.548,0.3354
19.51,-7.548,0.3354
19.52,-7.543,0.3354
19.53,-7.541,0.3354
19.54,-7.534,0.3354
19.55,-7.536,0.3354
19.56,-7.537,0.3354
19.57,-7.534,0.3354
19.58,-7.534,0.3354
19.59,-7.536,0.3354
19.6,-7.53,0.3354
19.61,-7.532,0.3354
19.62,-7.532,0.3354
19.63,-7.53,0.3354
19.64,-7.527,0.3354
19.65,-7.522,0.3354
19.66,-7.518,0.3354
19.67,-7.518,0.3354
19.68,-7.513,0.3354
19.69,-7.513,0.3354
19.7,-7.509,0.3354
19.71,-7.511,0.3354
19.72,-7.509,0.3354
19.73,-7.511,0.3354
19.74,-7.508,0.3354
19.75,-7.508,0.3354
19.76,-7.502,0.3354
19.77,-7.497,0.3354
19.78,-7.492,0.3354
19.79,-7.487,0.3354
19.8,-7.48,0.3354
19.81,-7.474,0.3354
19.82,-7.462,0.3354
19.83,-7.452,0.3354
19.84,-7.45,0.3354
19.85,-7.452,0.3354
19.86,-7.45,0.3354
19.87,-7.447,0.3354
19.88,-7.441,0.3354
19.89,-7.434,0.3354
19.9,-7.433,0.3354
19.91,-7.44,0.3354
19.92,-7.44,0.3354
19.93,-7.44,0.3354
19.94,-7.441,0.3354
19.95,-7.445,0.3354
19.96,-7.445,0.3354
19.97,-7.445,0.3354
19.98,-7.443,0.3354
19.99,-7.441,0.3354
20,-7.441,0.3354
