Time (s),Force (N),Position (m)
24.61,-3.405,0.2928
24.62,-3.387,0.2926
24.63,-3.375,0.2924
24.64,-3.357,0.2922
24.65,-3.343,0.2921
24.66,-3.328,0.2919
24.67,-3.324,0.2917
24.68,-3.321,0.2916
24.69,-3.312,0.2914
24.7,-3.294,0.2912
24.71,-3.277,0.2912
24.72,-3.267,0.291
24.73,-3.265,0.291
24.74,-3.268,0.2909
24.75,-3.253,0.2909
24.76,-3.219,0.2907
24.77,-3.209,0.2907
24.78,-3.2,0.2907
24.79,-3.172,0.2907
24.8,-3.151,0.2905
24.81,-3.148,0.2903
24.82,-3.146,0.2904
24.83,-3.137,0.2902
24.84,-3.127,0.2902
24.85,-3.134,0.29
24.86,-3.139,0.29
24.87,-3.149,0.2898
24.88,-3.144,0.2898
24.89,-3.127,0.2896
24.9,-3.092,0.2896
24.91,-3.057,0.2896
24.92,-3.041,0.2897
24.93,-3.043,0.2895
24.94,-3.02,0.2895
24.95,-3.006,0.2893
24.96,-3.013,0.2891
24.97,-3.022,0.2891
24.98,-3.022,0.289
24.99,-2.99,0.2888
25,-2.901,0.2888
25.01,-2.847,0.2886
25.02,-2.856,0.2883
25.03,-2.87,0.2881
25.04,-2.87,0.2878
25.05,-2.833,0.2876
25.06,-2.798,0.2873
25.07,-2.807,0.2869
25.08,-2.809,0.2866
25.09,-2.789,0.2864
25.1,-2.761,0.2861
25.11,-2.741,0.2857
25.12,-2.721,0.2855
25.13,-2.692,0.2852
25.14,-2.667,0.285
25.15,-2.658,0.2847
25.16,-2.639,0.2845
25.17,-2.623,0.2843
25.18,-2.601,0.2842
25.19,-2.581,0.284
25.2,-2.58,0.2838
25.21,-2.569,0.2836
25.22,-2.533,0.2836
25.23,-2.492,0.2835
25.24,-2.473,0.2833
25.25,-2.466,0.2833
25.26,-2.45,0.2831
25.27,-2.428,0.283
25.28,-2.436,0.2828
25.29,-2.443,0.2828
25.3,-2.454,0.2826
25.31,-2.449,0.2826
25.32,-2.438,0.2824
25.33,-2.4,0.2824
25.34,-2.349,0.2824
25.35,-2.305,0.2824
25.36,-2.281,0.2823
25.37,-2.274,0.2821
25.38,-2.276,0.2821
25.39,-2.291,0.2819
25.4,-2.309,0.2818
25.41,-2.291,0.2816
25.42,-2.27,0.2814
25.43,-2.251,0.2814
25.44,-2.232,0.2812
25.45,-2.208,0.2811
25.46,-2.181,0.2809
25.47,-2.178,0.2807
25.48,-2.171,0.2805
25.49,-2.164,0.2805
25.5,-2.148,0.2804
25.51,-2.117,0.2802
25.52,-2.068,0.28
25.53,-2.005,0.2799
25.54,-1.975,0.2797
25.55,-2.003,0.2795
25.56,-2.028,0.2792
25.57,-2.045,0.279
25.58,-2.036,0.2788
25.59,-1.993,0.2787
25.6,-1.952,0.2785
25.61,-1.923,0.2783
25.62,-1.895,0.2781
25.63,-1.884,0.2781
25.64,-1.881,0.278
25.65,-1.872,0.2778
25.66,-1.858,0.2776
25.67,-1.842,0.2774
25.68,-1.837,0.2773
25.69,-1.832,0.2771
25.7,-1.813,0.2769
25.71,-1.793,0.2769
25.72,-1.767,0.2768
25.73,-1.739,0.2766
25.74,-1.703,0.2764
25.75,-1.671,0.2762
25.76,-1.678,0.2762
25.77,-1.675,0.2761
25.78,-1.664,0.2759
25.79,-1.661,0.2757
25.8,-1.647,0.2756
25.81,-1.617,0.2754
25.82,-1.587,0.2752
25.83,-1.559,0.275
25.84,-1.549,0.2749
25.85,-1.536,0.2747
25.86,-1.529,0.2745
25.87,-1.517,0.2744
25.88,-1.488,0.2742
25.89,-1.472,0.274
25.9,-1.467,0.2738
25.91,-1.458,0.2737
25.92,-1.447,0.2737
25.93,-1.435,0.2735
25.94,-1.426,0.2733
25.95,-1.398,0.2733
25.96,-1.36,0.2731
25.97,-1.336,0.2731
25.98,-1.318,0.273
25.99,-1.311,0.2728
26,-1.302,0.2728
26.01,-1.294,0.2726
26.02,-1.281,0.2726
26.03,-1.274,0.2725
26.04,-1.276,0.2723
26.05,-1.26,0.2723
26.06,-1.227,0.2721
26.07,-1.204,0.2721
26.08,-1.192,0.2719
26.09,-1.18,0.2718
26.1,-1.164,0.2718
26.11,-1.159,0.2716
26.12,-1.156,0.2714
26.13,-1.145,0.2712
26.14,-1.126,0.2713
26.15,-1.11,0.2711
26.16,-1.101,0.2709
26.17,-1.091,0.2709
26.18,-1.073,0.2707
26.19,-1.058,0.2706
26.2,-1.035,0.2706
26.21,-1.023,0.2704
26.22,-1.014,0.2702
26.23,-1.002,0.27
26.24,-1.014,0.2701
26.25,-1.024,0.2699
26.26,-1.03,0.2699
26.27,-0.984,0.2697
26.28,-0.942,0.2697
26.29,-0.871,0.2697
26.3,-0.864,0.2695
26.31,-0.893,0.2695
26.32,-0.925,0.2694
26.33,-0.934,0.2692
26.34,-0.911,0.2692
26.35,-0.874,0.2692
26.36,-0.841,0.269
26.37,-0.827,0.269
26.38,-0.82,0.2688
26.39,-0.813,0.2688
26.4,-0.801,0.2687
26.41,-0.78,0.2685
26.42,-0.768,0.2683
26.43,-0.761,0.2681
26.44,-0.771,0.2682
26.45,-0.768,0.268
26.46,-0.743,0.2678
26.47,-0.731,0.2676
26.48,-0.734,0.2675
26.49,-0.778,0.2673
26.5,-0.724,0.2673
26.51,-0.678,0.2671
26.52,-0.684,0.2671
26.53,-0.685,0.2669
26.54,-0.68,0.267
26.55,-0.663,0.2668
26.56,-0.647,0.2668
26.57,-0.637,0.2666
26.58,-0.635,0.2666
26.59,-0.64,0.2664
26.6,-0.642,0.2664
26.61,-0.635,0.2664
26.62,-0.626,0.2663
26.63,-0.607,0.2663
26.64,-0.596,0.2663
26.65,-0.598,0.2663
26.66,-0.595,0.2663
26.67,-0.593,0.2661
26.68,-0.596,0.2661
26.69,-0.589,0.2661
26.7,-0.581,0.2661
26.71,-0.568,0.2661
26.72,-0.56,0.2659
26.73,-0.547,0.2659
26.74,-0.537,0.2659
26.75,-0.544,0.2659
26.76,-0.542,0.2657
26.77,-0.535,0.2658
26.78,-0.537,0.2656
26.79,-0.528,0.2656
26.8,-0.516,0.2656
26.81,-0.502,0.2654
26.82,-0.491,0.2652
26.83,-0.488,0.2652
26.84,-0.484,0.2651
26.85,-0.49,0.2651
26.86,-0.5,0.2649
26.87,-0.484,0.2649
26.88,-0.45,0.2647
26.89,-0.427,0.2647
26.9,-0.422,0.2645
26.91,-0.416,0.2645
26.92,-0.416,0.2644
26.93,-0.413,0.2644
26.94,-0.401,0.2644
26.95,-0.381,0.2642
26.96,-0.373,0.264
26.97,-0.371,0.264
26.98,-0.367,0.2638
26.99,-0.366,0.2639
27,-0.364,0.2637
27.01,-0.353,0.2637
27.02,-0.348,0.2637
27.03,-0.35,0.2635
27.04,-0.341,0.2635
27.05,-0.32,0.2635
27.06,-0.292,0.2633
27.07,-0.277,0.2633
27.08,-0.256,0.2632
27.09,-0.247,0.2632
27.1,-0.236,0.263
27.11,-0.228,0.263
27.12,-0.214,0.2628
27.13,-0.205,0.2627
27.14,-0.201,0.2625
27.15,-0.196,0.2623
27.16,-0.194,0.2621
27.17,-0.193,0.2621
27.18,-0.201,0.262
27.19,-0.191,0.2618
27.2,-0.182,0.2616
27.21,-0.172,0.2616
27.22,-0.17,0.2614
27.23,-0.166,0.2615
27.24,-0.163,0.2613
27.25,-0.159,0.2613
27.26,-0.159,0.2613
27.27,-0.156,0.2611
27.28,-0.156,0.2611
27.29,-0.158,0.2611
27.3,-0.156,0.2611
27.31,-0.154,0.2611
27.32,-0.152,0.2611
27.33,-0.156,0.2611
27.34,-0.154,0.2611
27.35,-0.154,0.2611
27.36,-0.154,0.2611
27.37,-0.158,0.2611
27.38,-0.152,0.2611
27.39,-0.156,0.2611
27.4,-0.154,0.2611
27.41,-0.152,0.2611
27.42,-0.152,0.2611
27.43,-0.152,0.2611
27.44,-0.151,0.2611
27.45,-0.151,0.2611
27.46,-0.151,0.2611
27.47,-0.152,0.2611
27.48,-0.149,0.2611
27.49,-0.152,0.2611
27.5,-0.151,0.2611
27.51,-0.149,0.2611
27.52,-0.147,0.2611
27.53,-0.149,0.2611
27.54,-0.151,0.2611
27.55,-0.151,0.2611
27.56,-0.149,0.2611
27.57,-0.149,0.2611
27.58,-0.149,0.2611
27.59,-0.147,0.2611
27.6,-0.147,0.2611
27.61,-0.147,0.2611
27.62,-0.145,0.2611
27.63,-0.147,0.2611
27.64,-0.149,0.2611
27.65,-0.151,0.2611
27.66,-0.147,0.2611
27.67,-0.149,0.2611
27.68,-0.151,0.2611
27.69,-0.152,0.2611
27.7,-0.151,0.2611
27.71,-0.151,0.2611
27.72,-0.149,0.2611
27.73,-0.149,0.2611
27.74,-0.145,0.2611
27.75,-0.145,0.2611
27.76,-0.145,0.2611
27.77,-0.147,0.2611
27.78,-0.145,0.2611
27.79,-0.147,0.2611
27.8,-0.145,0.2611
27.81,-0.144,0.2611
27.82,-0.145,0.2611
27.83,-0.145,0.2611
27.84,-0.147,0.2611
27.85,-0.144,0.2611
27.86,-0.145,0.2611
27.87,-0.145,0.2611
27.88,-0.147,0.2611
27.89,-0.145,0.2611
27.9,-0.14,0.2611
27.91,-0.145,0.2611
27.92,-0.147,0.2611
27.93,-0.147,0.2611
27.94,-0.145,0.2611
27.95,-0.144,0.2611
27.96,-0.145,0.2611
27.97,-0.145,0.2611
27.98,-0.147,0.2611
27.99,-0.147,0.2611
28,-0.149,0.2611
28.01,-0.149,0.2611
28.02,-0.145,0.2611
28.03,-0.142,0.2611
28.04,-0.145,0.2611
28.05,-0.145,0.2611
28.06,-0.147,0.2611
28.07,-0.145,0.2611
28.08,-0.147,0.2611
28.09,-0.149,0.2611
28.1,-0.147,0.2611
28.11,-0.147,0.2611
28.12,-0.145,0.2611
28.13,-0.145,0.2611
28.14,-0.144,0.2611
28.15,-0.145,0.2611
28.16,-0.149,0.2611
28.17,-0.151,0.2611
28.18,-0.147,0.2611
28.19,-0.147,0.2611
28.2,-0.149,0.2611
28.21,-0.147,0.2611
28.22,-0.145,0.2611
28.23,-0.149,0.2611
28.24,-0.147,0.2611
28.25,-0.147,0.2611
28.26,-0.145,0.2611
28.27,-0.147,0.2611
28.28,-0.147,0.2611
28.29,-0.145,0.2611
28.3,-0.149,0.2611
28.31,-0.147,0.2611
28.32,-0.147,0.2611
28.33,-0.147,0.2611
28.34,-0.149,0.2611
28.35,-0.147,0.2611
28.36,-0.147,0.2611
28.37,-0.151,0.2611
28.38,-0.144,0.2611
28.39,-0.145,0.2611
28.4,-0.149,0.2611
28.41,-0.145,0.2611
28.42,-0.145,0.2611
28.43,-0.149,0.2611
28.44,-0.145,0.2611
28.45,-0.145,0.2611
28.46,-0.149,0.2611
28.47,-0.149,0.2611
28.48,-0.149,0.2611
28.49,-0.147,0.2611
28.5,-0.145,0.2611
28.51,-0.145,0.2611
28.52,-0.147,0.2611
28.53,-0.147,0.2611
28.54,-0.147,0.2611
28.55,-0.149,0.2611
28.56,-0.147,0.2611
28.57,-0.147,0.2611
28.58,-0.145,0.2611
28.59,-0.151,0.2611
28.6,-0.147,0.2611
28.61,-0.147,0.2611
28.62,-0.145,0.2611
28.63,-0.144,0.2611
28.64,-0.147,0.2611
28.65,-0.144,0.2611
28.66,-0.147,0.2611
28.67,-0.147,0.2611
28.68,-0.147,0.2611
28.69,-0.145,0.2611
28.7,-0.147,0.2611
28.71,-0.145,0.2611
28.72,-0.147,0.2611
28.73,-0.147,0.2611
28.74,-0.147,0.2611
28.75,-0.145,0.2611
28.76,-0.147,0.2611
28.77,-0.147,0.2611
28.78,-0.147,0.2611
28.79,-0.145,0.2611
28.8,-0.145,0.2611
28.81,-0.147,0.2611
28.82,-0.147,0.2611
28.83,-0.144,0.2611
28.84,-0.147,0.2611
