Time (s),T (N · m),Force (N),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²)
21.12,4.91E-04,0.02,-2.144,1.728,0,-0.0512,0.041,0
21.14,4.91E-04,0.02,-2.11,1.728,0,-0.0504,0.041,0
21.16,4.04E-04,0.016,-2.075,1.728,0,-0.0495,0.041,0
21.18,3.60E-04,0.014,-2.04,1.728,-1.39E-13,-0.0487,0.041,0
21.2,4.04E-04,0.016,-2.006,1.728,-4.11E-12,-0.0479,0.041,-9.16E-14
21.22,3.60E-04,0.014,-1.971,1.728,-3.98E-12,-0.0471,0.041,-9.16E-14
21.24,4.04E-04,0.016,-1.937,1.728,3.84E-12,-0.0462,0.041,9.16E-14
21.26,4.48E-04,0.018,-1.902,1.728,3.84E-12,-0.0454,0.041,9.16E-14
21.28,4.04E-04,0.016,-1.868,1.728,0,-0.0446,0.041,0
21.3,3.60E-04,0.014,-1.833,1.728,0,-0.0438,0.041,0
21.32,4.48E-04,0.018,-1.799,1.728,0,-0.0429,0.041,0
21.34,4.91E-04,0.02,-1.764,1.728,0,-0.0421,0.041,0
21.36,3.60E-04,0.014,-1.729,1.728,-0.982,-0.0413,0.041,-0.023
21.38,4.48E-04,0.018,-1.695,1.689,-0.982,-0.0405,0.04,-0.023
21.4,4.04E-04,0.016,-1.662,1.689,3.75E-12,-0.0397,0.04,8.95E-14
21.42,4.91E-04,0.02,-1.627,1.689,-0.982,-0.0389,0.04,-0.023
21.44,3.60E-04,0.014,-1.594,1.649,0,-0.0381,0.039,-4.34E-15
21.46,4.48E-04,0.018,-1.561,1.689,-1.39E-13,-0.0373,0.04,0
21.48,4.04E-04,0.016,-1.527,1.649,-1.963,-0.0365,0.039,-0.047
21.5,3.17E-04,0.013,-1.495,1.61,-0.982,-0.0357,0.038,-0.023
21.52,4.48E-04,0.018,-1.462,1.61,-0.982,-0.0349,0.038,-0.023
21.54,4.04E-04,0.016,-1.431,1.571,-0.982,-0.0342,0.038,-0.023
21.56,4.04E-04,0.016,-1.4,1.571,-3.49E-12,-0.0334,0.038,-8.33E-14
21.58,3.17E-04,0.013,-1.368,1.571,-0.982,-0.0327,0.037,-0.023
21.6,4.04E-04,0.016,-1.337,1.532,-1.963,-0.0319,0.037,-0.047
21.62,4.48E-04,0.018,-1.307,1.492,-0.982,-0.0312,0.036,-0.023
21.64,4.91E-04,0.02,-1.277,1.492,-0.982,-0.0305,0.036,-0.023
21.66,4.04E-04,0.016,-1.247,1.453,-1.963,-0.0298,0.035,-0.047
21.68,4.04E-04,0.016,-1.219,1.414,-0.982,-0.0291,0.034,-0.023
21.7,4.48E-04,0.018,-1.191,1.414,-0.982,-0.0284,0.034,-0.023
21.72,4.48E-04,0.018,-1.162,1.374,-1.963,-0.0278,0.033,-0.047
21.74,4.48E-04,0.018,-1.136,1.335,-1.963,-0.0271,0.032,-0.047
21.76,4.04E-04,0.016,-1.109,1.296,-1.963,-0.0265,0.031,-0.047
21.78,4.48E-04,0.018,-1.084,1.257,-0.982,-0.0259,0.03,-0.023
21.8,3.60E-04,0.014,-1.059,1.257,-0.982,-0.0253,0.03,-0.023
21.82,4.04E-04,0.016,-1.034,1.217,-1.963,-0.0247,0.029,-0.047
21.84,4.04E-04,0.016,-1.01,1.178,-1.963,-0.0241,0.028,-0.047
21.86,3.60E-04,0.014,-0.986,1.139,-1.963,-0.0236,0.027,-0.047
21.88,4.91E-04,0.02,-0.964,1.1,-1.963,-0.023,0.026,-0.047
21.9,4.04E-04,0.016,-0.942,1.06,-1.963,-0.0225,0.025,-0.047
21.92,4.04E-04,0.016,-0.922,1.021,-1.963,-0.022,0.024,-0.047
21.94,4.48E-04,0.018,-0.902,0.982,-1.963,-0.0215,0.023,-0.047
21.96,4.04E-04,0.016,-0.883,0.942,-1.963,-0.0211,0.023,-0.047
21.98,4.04E-04,0.016,-0.864,0.903,-1.963,-0.0206,0.022,-0.047
22,3.60E-04,0.014,-0.847,0.864,-1.963,-0.0202,0.021,-0.047
22.02,4.48E-04,0.018,-0.829,0.825,-2.945,-0.0198,0.02,-0.07
22.04,4.91E-04,0.02,-0.814,0.746,-2.945,-0.0194,0.018,-0.07
22.06,3.60E-04,0.014,-0.8,0.707,-0.982,-0.0191,0.017,-0.023
22.08,4.04E-04,0.016,-0.785,0.707,-1.963,-0.0188,0.017,-0.047
22.1,3.17E-04,0.013,-0.771,0.628,-2.945,-0.0184,0.015,-0.07
22.12,4.04E-04,0.016,-0.76,0.589,-1.963,-0.0182,0.014,-0.047
22.14,4.04E-04,0.016,-0.748,0.55,-1.963,-0.0179,0.013,-0.047
22.16,4.48E-04,0.018,-0.738,0.511,-1.963,-0.0176,0.012,-0.047
22.18,4.48E-04,0.018,-0.727,0.471,-2.945,-0.0174,0.011,-0.07
22.2,4.04E-04,0.016,-0.719,0.393,-2.945,-0.0172,0.009,-0.07
22.22,3.60E-04,0.014,-0.712,0.353,-1.963,-0.017,0.008,-0.047
22.24,4.04E-04,0.016,-0.705,0.314,-1.963,-0.0168,0.007,-0.047
22.26,3.17E-04,0.013,-0.699,0.275,-2.945,-0.0167,0.007,-0.07
22.28,3.60E-04,0.014,-0.694,0.196,-2.945,-0.0166,0.005,-0.07
22.3,3.60E-04,0.014,-0.691,0.157,-1.963,-0.0165,0.004,-0.047
22.32,4.04E-04,0.016,-0.688,0.118,-1.963,-0.0164,0.003,-0.047
22.34,3.60E-04,0.014,-0.686,0.079,-1.963,-0.0164,0.002,-0.047
22.36,4.91E-04,0.02,-0.685,0.039,-1.963,-0.0164,9.38E-04,-0.047
22.38,4.48E-04,0.018,-0.685,0,-2.945,-0.0164,0,-0.07
22.4,4.91E-04,0.02,-0.685,-0.079,-2.945,-0.0164,-0.002,-0.07
22.42,4.48E-04,0.018,-0.688,-0.118,-1.963,-0.0164,-0.003,-0.047
22.44,3.60E-04,0.014,-0.69,-0.157,-2.945,-0.0165,-0.004,-0.07
22.46,4.04E-04,0.016,-0.694,-0.236,-2.945,-0.0166,-0.006,-0.07
22.48,3.60E-04,0.014,-0.699,-0.275,-1.963,-0.0167,-0.007,-0.047
22.5,4.04E-04,0.016,-0.705,-0.314,-1.963,-0.0168,-0.008,-0.047
22.52,3.60E-04,0.014,-0.712,-0.353,-1.963,-0.017,-0.008,-0.047
22.54,4.04E-04,0.016,-0.719,-0.393,-2.945,-0.0172,-0.009,-0.07
22.56,4.04E-04,0.016,-0.727,-0.471,-2.945,-0.0174,-0.011,-0.07
22.58,4.04E-04,0.016,-0.738,-0.511,-0.982,-0.0176,-0.012,-0.023
22.6,4.04E-04,0.016,-0.748,-0.511,-1.963,-0.0179,-0.012,-0.047
22.62,4.04E-04,0.016,-0.759,-0.589,-2.945,-0.0181,-0.014,-0.07
22.64,4.04E-04,0.016,-0.771,-0.628,-1.963,-0.0184,-0.015,-0.047
22.66,4.48E-04,0.018,-0.784,-0.668,-2.945,-0.0187,-0.016,-0.07
22.68,4.04E-04,0.016,-0.798,-0.746,-2.945,-0.0191,-0.018,-0.07
22.7,4.04E-04,0.016,-0.814,-0.785,-1.963,-0.0194,-0.019,-0.047
22.72,3.60E-04,0.014,-0.829,-0.825,-1.963,-0.0198,-0.02,-0.047
22.74,3.17E-04,0.013,-0.847,-0.864,-0.982,-0.0202,-0.021,-0.023
22.76,4.04E-04,0.016,-0.864,-0.864,-0.982,-0.0206,-0.021,-0.023
22.78,4.04E-04,0.016,-0.881,-0.903,-2.945,-0.021,-0.022,-0.07
22.8,3.60E-04,0.014,-0.9,-0.982,-2.945,-0.0215,-0.023,-0.07
22.82,4.48E-04,0.018,-0.92,-1.021,-1.963,-0.022,-0.024,-0.047
22.84,3.60E-04,0.014,-0.941,-1.06,-1.963,-0.0225,-0.025,-0.047
22.86,4.91E-04,0.02,-0.963,-1.1,-0.982,-0.023,-0.026,-0.023
22.88,4.04E-04,0.016,-0.985,-1.1,-0.982,-0.0235,-0.026,-0.023
22.9,4.04E-04,0.016,-1.007,-1.139,-2.945,-0.024,-0.027,-0.07
22.92,4.04E-04,0.016,-1.03,-1.217,-1.963,-0.0246,-0.029,-0.047
22.94,4.48E-04,0.018,-1.056,-1.217,-0.982,-0.0252,-0.029,-0.023
22.96,3.60E-04,0.014,-1.079,-1.257,-1.963,-0.0258,-0.03,-0.047
22.98,4.04E-04,0.016,-1.106,-1.296,-0.982,-0.0264,-0.031,-0.023
23,4.04E-04,0.016,-1.131,-1.296,-1.963,-0.027,-0.031,-0.047
23.02,3.60E-04,0.014,-1.158,-1.374,-1.963,-0.0276,-0.033,-0.047
23.04,4.48E-04,0.018,-1.186,-1.374,3.05E-12,-0.0283,-0.033,7.29E-14
23.06,3.60E-04,0.014,-1.213,-1.374,-1.963,-0.029,-0.033,-0.047
23.08,4.04E-04,0.016,-1.241,-1.453,-1.963,-0.0296,-0.035,-0.047
23.1,4.48E-04,0.018,-1.271,-1.453,-3.23E-12,-0.0303,-0.035,-7.48E-14
23.12,4.04E-04,0.016,-1.299,-1.453,-0.982,-0.031,-0.035,-0.023
23.14,3.17E-04,0.013,-1.329,-1.492,-1.963,-0.0317,-0.036,-0.047
23.16,3.17E-04,0.013,-1.359,-1.532,,-0.0324,-0.037,
23.18,4.04E-04,0.016,-1.39,,,-0.0332,,
