Time (s),Force (N),Position (m)
0,-0.03,0.263
0.01,-0.03,0.2627
0.02,-0.028,0.2623
0.03,-0.025,0.2623
0.04,-0.025,0.2621
0.05,-0.03,0.262
0.06,-0.032,0.262
0.07,-0.03,0.262
0.08,-0.03,0.262
0.09,-0.032,0.2618
0.1,-0.034,0.2618
0.11,-0.032,0.2618
0.12,-0.032,0.2618
0.13,-0.034,0.2618
0.14,-0.034,0.2618
0.15,-0.035,0.2618
0.16,-0.034,0.2618
0.17,-0.035,0.2618
0.18,-0.034,0.2618
0.19,-0.034,0.2618
0.2,-0.035,0.2618
0.21,-0.035,0.2618
0.22,-0.034,0.2618
0.23,-0.035,0.2618
0.24,-0.034,0.2618
0.25,-0.032,0.2618
0.26,-0.034,0.2618
0.27,-0.034,0.2618
0.28,-0.032,0.2618
0.29,-0.032,0.2618
0.3,-0.034,0.2618
0.31,-0.032,0.2618
0.32,-0.034,0.2618
0.33,-0.032,0.2618
0.34,-0.032,0.2618
0.35,-0.032,0.2618
0.36,-0.032,0.2618
0.37,-0.028,0.2618
0.38,-0.032,0.2618
0.39,-0.032,0.2618
0.4,-0.03,0.2618
0.41,-0.032,0.2618
0.42,-0.03,0.2618
0.43,-0.03,0.2618
0.44,-0.028,0.2618
0.45,-0.034,0.2618
0.46,-0.032,0.2618
0.47,-0.03,0.2618
0.48,-0.03,0.2618
0.49,-0.03,0.2618
0.5,-0.03,0.2618
0.51,-0.032,0.2618
0.52,-0.028,0.2618
0.53,-0.03,0.2618
0.54,-0.032,0.2618
0.55,-0.03,0.2618
0.56,-0.027,0.2618
0.57,-0.027,0.2618
0.58,-0.027,0.2618
0.59,-0.027,0.2618
0.6,-0.028,0.2618
0.61,-0.028,0.2618
0.62,-0.028,0.2618
0.63,-0.032,0.2618
0.64,-0.028,0.2618
0.65,-0.027,0.2618
0.66,-0.027,0.2618
0.67,-0.027,0.2618
0.68,-0.03,0.2618
0.69,-0.023,0.2618
0.7,-0.027,0.2618
0.71,-0.023,0.2618
0.72,-0.023,0.2618
0.73,-0.025,0.2618
0.74,-0.025,0.2618
0.75,-0.025,0.2618
0.76,-0.023,0.2618
0.77,-0.027,0.2618
0.78,-0.027,0.2618
0.79,-0.027,0.2618
0.8,-0.028,0.2618
0.81,-0.027,0.2618
0.82,-0.027,0.2618
0.83,-0.028,0.2618
0.84,-0.028,0.2618
0.85,-0.025,0.2618
0.86,-0.025,0.2618
0.87,-0.025,0.2618
0.88,-0.028,0.2618
0.89,-0.027,0.2618
0.9,-0.025,0.2618
0.91,-0.025,0.2618
0.92,-0.027,0.2618
0.93,-0.03,0.2618
0.94,-0.028,0.2618
0.95,-0.027,0.2618
0.96,-0.027,0.2618
0.97,-0.027,0.2618
0.98,-0.028,0.2618
0.99,-0.027,0.2618
1,-0.028,0.2618
1.01,-0.025,0.2618
1.02,-0.027,0.2618
1.03,-0.027,0.2618
1.04,-0.027,0.2618
1.05,-0.027,0.2618
1.06,-0.027,0.2618
1.07,-0.028,0.2618
1.08,-0.027,0.2618
1.09,-0.027,0.2618
1.1,-0.028,0.2618
1.11,-0.027,0.2618
1.12,-0.027,0.2618
1.13,-0.027,0.2618
1.14,-0.027,0.2618
1.15,-0.027,0.2618
1.16,-0.025,0.2618
1.17,-0.027,0.2618
1.18,-0.025,0.2618
1.19,-0.025,0.2618
1.2,-0.028,0.2618
1.21,-0.025,0.2618
1.22,-0.027,0.2618
1.23,-0.027,0.2618
1.24,-0.03,0.2618
1.25,-0.028,0.2618
1.26,-0.025,0.2618
1.27,-0.027,0.2618
1.28,-0.03,0.2618
1.29,-0.028,0.2618
1.3,-0.03,0.2618
1.31,-0.03,0.2618
1.32,-0.032,0.2618
1.33,-0.035,0.2618
1.34,-0.037,0.2618
1.35,-0.044,0.2618
1.36,-0.056,0.2618
1.37,-0.09,0.2618
1.38,-0.151,0.2618
1.39,-0.215,0.2619
1.4,-0.208,0.2621
1.41,-0.163,0.2623
1.42,-0.112,0.2626
1.43,-0.084,0.2628
1.44,-0.077,0.2631
1.45,-0.076,0.2633
1.46,-0.09,0.2635
1.47,-0.133,0.2637
1.48,-0.193,0.2637
1.49,-0.261,0.2638
1.5,-0.301,0.264
1.51,-0.294,0.2642
1.52,-0.27,0.2643
1.53,-0.242,0.2647
1.54,-0.243,0.2649
1.55,-0.277,0.265
1.56,-0.329,0.2652
1.57,-0.373,0.2654
1.58,-0.397,0.2657
1.59,-0.404,0.2659
1.6,-0.399,0.2662
1.61,-0.397,0.2664
1.62,-0.416,0.2667
1.63,-0.446,0.2671
1.64,-0.486,0.2673
1.65,-0.539,0.2676
1.66,-0.575,0.2678
1.67,-0.6,0.2681
1.68,-0.614,0.2685
1.69,-0.617,0.2688
1.7,-0.638,0.2692
1.71,-0.666,0.2695
1.72,-0.706,0.2698
1.73,-0.741,0.2702
1.74,-0.778,0.2705
1.75,-0.811,0.271
1.76,-0.837,0.2714
1.77,-0.858,0.2717
1.78,-0.892,0.2722
1.79,-0.921,0.2726
1.8,-0.953,0.2729
1.81,-0.984,0.2735
1.82,-1.017,0.2738
1.83,-1.052,0.2741
1.84,-1.087,0.2745
1.85,-1.126,0.2748
1.86,-1.154,0.2753
1.87,-1.173,0.2757
1.88,-1.194,0.276
1.89,-1.22,0.2764
1.9,-1.253,0.2767
1.91,-1.287,0.2771
1.92,-1.315,0.2774
1.93,-1.339,0.2776
1.94,-1.356,0.2779
1.95,-1.388,0.2783
1.96,-1.426,0.2784
1.97,-1.461,0.2788
1.98,-1.491,0.279
1.99,-1.524,0.2793
2,-1.536,0.2795
2.01,-1.556,0.2798
2.02,-1.58,0.28
2.03,-1.619,0.2802
2.04,-1.652,0.2805
2.05,-1.676,0.2807
2.06,-1.69,0.281
2.07,-1.715,0.2812
2.08,-1.753,0.2815
2.09,-1.781,0.2817
2.1,-1.807,0.2821
2.11,-1.83,0.2822
2.12,-1.856,0.2826
2.13,-1.884,0.2827
2.14,-1.907,0.2831
2.15,-1.926,0.2834
2.16,-1.947,0.2836
2.17,-1.968,0.284
2.18,-1.994,0.2841
2.19,-2.026,0.2845
2.2,-2.054,0.2846
2.21,-2.076,0.285
2.22,-2.101,0.2851
2.23,-2.12,0.2855
2.24,-2.141,0.2857
2.25,-2.162,0.2858
2.26,-2.185,0.2862
2.27,-2.208,0.2864
2.28,-2.218,0.2865
2.29,-2.241,0.2867
2.3,-2.27,0.2871
2.31,-2.288,0.2872
2.32,-2.305,0.2874
2.33,-2.33,0.2876
2.34,-2.353,0.2877
2.35,-2.367,0.2879
2.36,-2.382,0.2881
2.37,-2.395,0.2883
2.38,-2.422,0.2884
2.39,-2.442,0.2886
2.4,-2.457,0.2888
2.41,-2.468,0.2889
2.42,-2.487,0.2891
2.43,-2.51,0.2893
2.44,-2.529,0.2895
2.45,-2.541,0.2896
2.46,-2.552,0.2898
2.47,-2.569,0.29
2.48,-2.592,0.2901
2.49,-2.618,0.2903
2.5,-2.648,0.2905
2.51,-2.665,0.2907
2.52,-2.674,0.2908
2.53,-2.704,0.2912
2.54,-2.73,0.2914
2.55,-2.751,0.2915
2.56,-2.768,0.2917
2.57,-2.777,0.292
2.58,-2.788,0.2924
2.59,-2.805,0.2925
2.6,-2.828,0.2929
2.61,-2.859,0.2931
2.62,-2.893,0.2934
2.63,-2.927,0.2936
2.64,-2.968,0.2937
2.65,-2.999,0.2941
2.66,-3.01,0.2943
2.67,-3.022,0.2946
2.68,-3.048,0.2948
2.69,-3.08,0.2951
2.7,-3.12,0.2954
2.71,-3.153,0.2962
2.72,-3.186,0.2961
2.73,-3.219,0.2977
2.74,-3.24,0.298
2.75,-3.258,0.2984
2.76,-3.277,0.2986
2.77,-3.3,0.2989
2.78,-3.335,0.2991
2.79,-3.366,0.2994
2.8,-3.398,0.2996
2.81,-3.431,0.3
2.82,-3.462,0.3001
2.83,-3.481,0.3005
2.84,-3.497,0.3006
2.85,-3.516,0.301
2.86,-3.553,0.3012
2.87,-3.588,0.3013
2.88,-3.611,0.3017
2.89,-3.637,0.3018
2.9,-3.667,0.302
2.91,-3.698,0.3022
2.92,-3.735,0.3025
2.93,-3.756,0.3027
2.94,-3.779,0.3029
2.95,-3.8,0.3032
2.96,-3.822,0.3034
2.97,-3.834,0.3035
2.98,-3.859,0.3039
2.99,-3.896,0.3041
3,-3.931,0.3042
3.01,-3.959,0.3046
3.02,-3.988,0.3048
3.03,-4.02,0.3051
3.04,-4.034,0.3053
3.05,-4.053,0.3054
3.06,-4.081,0.3058
3.07,-4.109,0.306
3.08,-4.137,0.3063
3.09,-4.158,0.3065
3.1,-4.18,0.3068
3.11,-4.21,0.307
3.12,-4.24,0.3073
3.13,-4.285,0.3075
3.14,-4.317,0.3079
3.15,-4.336,0.308
3.16,-4.343,0.3084
3.17,-4.355,0.3085
3.18,-4.388,0.3089
3.19,-4.432,0.3091
3.2,-4.483,0.3092
3.21,-4.521,0.3096
3.22,-4.554,0.3099
3.23,-4.603,0.3101
3.24,-4.612,0.3104
3.25,-4.621,0.3108
3.26,-4.642,0.3111
3.27,-4.678,0.3115
3.28,-4.726,0.3118
3.29,-4.755,0.3122
3.3,-4.787,0.3123
3.31,-4.825,0.3127
3.32,-4.855,0.313
3.33,-4.872,0.3134
3.34,-4.879,0.3137
3.35,-4.881,0.3139
3.36,-4.9,0.3142
3.37,-4.934,0.3144
3.38,-4.976,0.3146
3.39,-4.991,0.3147
3.4,-5.005,0.3151
3.41,-5.019,0.3151
3.42,-5.035,0.3153
3.43,-5.068,0.3154
3.44,-5.11,0.3156
3.45,-5.142,0.3156
3.46,-5.156,0.3158
3.47,-5.175,0.3159
3.48,-5.184,0.3161
3.49,-5.178,0.3163
3.5,-5.187,0.3163
3.51,-5.225,0.3165
3.52,-5.262,0.3166
3.53,-5.269,0.3168
3.54,-5.253,0.317
3.55,-5.267,0.3172
3.56,-5.288,0.3172
3.57,-5.28,0.3173
3.58,-5.248,0.3175
3.59,-5.336,0.3175
3.6,-5.379,0.3177
3.61,-5.44,0.3178
3.62,-5.495,0.318
3.63,-5.481,0.3182
3.64,-5.486,0.3184
3.65,-5.458,0.3185
3.66,-5.432,0.3187
3.67,-5.423,0.3189
3.68,-5.425,0.319
3.69,-5.444,0.3192
3.7,-5.488,0.3192
3.71,-5.592,0.3192
3.72,-5.629,0.3194
3.73,-5.664,0.3196
3.74,-5.655,0.3197
3.75,-5.603,0.3199
3.76,-5.578,0.3201
3.77,-5.577,0.3202
3.78,-5.599,0.3204
3.79,-5.624,0.3204
3.8,-5.661,0.3206
3.81,-5.706,0.3206
3.82,-5.729,0.3208
3.83,-5.764,0.3209
3.84,-5.788,0.3211
3.85,-5.797,0.3213
3.86,-5.799,0.3215
3.87,-5.802,0.3216
3.88,-5.846,0.3218
3.89,-5.877,0.322
3.9,-5.907,0.3223
3.91,-5.951,0.3225
3.92,-5.972,0.3226
3.93,-5.984,0.323
3.94,-5.996,0.3233
3.95,-6.024,0.3235
3.96,-6.029,0.3239
3.97,-6.045,0.324
3.98,-6.05,0.3242
3.99,-6.063,0.3244
4,-6.083,0.3245
4.01,-6.094,0.3247
4.02,-6.096,0.3249
4.03,-6.113,0.3249
4.04,-6.155,0.3251
4.05,-6.19,0.3251
4.06,-6.22,0.3251
4.07,-6.295,0.3251
4.08,-6.325,0.3253
4.09,-6.347,0.3252
4.1,-6.347,0.3254
4.11,-6.354,0.3254
4.12,-6.358,0.3256
4.13,-6.349,0.3256
4.14,-6.335,0.3258
4.15,-6.358,0.3258
4.16,-6.372,0.3258
4.17,-6.377,0.3259
4.18,-6.381,0.3259
4.19,-6.391,0.3259
4.2,-6.409,0.3259
4.21,-6.412,0.3259
4.22,-6.442,0.3259
4.23,-6.484,0.3261
4.24,-6.501,0.3261
4.25,-6.506,0.3261
4.26,-6.494,0.3263
4.27,-6.503,0.3263
4.28,-6.494,0.3265
4.29,-6.478,0.3264
4.3,-6.492,0.3266
4.31,-6.492,0.3266
4.32,-6.513,0.3268
4.33,-6.527,0.3268
4.34,-6.54,0.327
4.35,-6.552,0.327
4.36,-6.573,0.3271
4.37,-6.582,0.3271
4.38,-6.592,0.3273
4.39,-6.606,0.3273
4.4,-6.616,0.3275
4.41,-6.623,0.3275
4.42,-6.632,0.3277
4.43,-6.643,0.3276
4.44,-6.636,0.3278
4.45,-6.616,0.328
4.46,-6.625,0.328
4.47,-6.63,0.328
4.48,-6.648,0.3282
4.49,-6.685,0.3282
4.5,-6.721,0.3282
4.51,-6.746,0.3282
4.52,-6.755,0.3283
4.53,-6.763,0.3283
4.54,-6.755,0.3285
4.55,-6.734,0.3287
4.56,-6.746,0.3287
4.57,-6.756,0.3288
4.58,-6.784,0.329
4.59,-6.803,0.329
4.6,-6.802,0.3292
4.61,-6.8,0.3292
4.62,-6.861,0.3294
4.63,-6.914,0.3295
4.64,-6.954,0.3297
4.65,-6.982,0.3299
4.66,-7.006,0.3302
4.67,-7.041,0.3306
4.68,-7.076,0.3309
4.69,-7.097,0.3312
4.7,-7.076,0.3316
4.71,-7.071,0.3319
4.72,-7.09,0.3325
4.73,-7.125,0.3326
4.74,-7.167,0.333
4.75,-7.184,0.3333
4.76,-7.186,0.3337
4.77,-7.188,0.3338
4.78,-7.216,0.3342
4.79,-7.233,0.3344
4.8,-7.237,0.3345
4.81,-7.242,0.3345
4.82,-7.261,0.3345
4.83,-7.275,0.3345
4.84,-7.272,0.3345
4.85,-7.237,0.3345
4.86,-7.193,0.3345
4.87,-7.163,0.3345
4.88,-7.148,0.3345
4.89,-7.153,0.3345
4.9,-7.167,0.3345
4.91,-7.177,0.3345
4.92,-7.197,0.3345
4.93,-7.226,0.3345
4.94,-7.233,0.3345
4.95,-7.225,0.3345
4.96,-7.221,0.3345
4.97,-7.242,0.3345
4.98,-7.256,0.3345
4.99,-7.263,0.3345
5,-7.267,0.3345
5.01,-7.26,0.3345
5.02,-7.24,0.3345
5.03,-7.218,0.3345
5.04,-7.207,0.3345
5.05,-7.198,0.3345
5.06,-7.191,0.3345
5.07,-7.184,0.3345
5.08,-7.174,0.3345
5.09,-7.151,0.3345
5.1,-7.127,0.3345
5.11,-7.127,0.3345
5.12,-7.13,0.3345
5.13,-7.142,0.3345
5.14,-7.135,0.3345
5.15,-7.125,0.3345
5.16,-7.123,0.3345
5.17,-7.123,0.3345
5.18,-7.134,0.3345
5.19,-7.146,0.3345
5.2,-7.163,0.3345
5.21,-7.188,0.3345
5.22,-7.197,0.3345
5.23,-7.2,0.3345
5.24,-7.207,0.3345
5.25,-7.214,0.3345
5.26,-7.235,0.3345
5.27,-7.249,0.3345
5.28,-7.254,0.3345
5.29,-7.256,0.3345
5.3,-7.253,0.3345
5.31,-7.253,0.3345
5.32,-7.251,0.3345
5.33,-7.261,0.3345
5.34,-7.279,0.3345
5.35,-7.296,0.3345
5.36,-7.298,0.3345
5.37,-7.279,0.3345
5.38,-7.244,0.3345
5.39,-7.193,0.3345
5.4,-7.146,0.3345
5.41,-7.125,0.3345
5.42,-7.13,0.3345
5.43,-7.149,0.3345
5.44,-7.186,0.3345
5.45,-7.198,0.3345
5.46,-7.2,0.3345
5.47,-7.183,0.3345
5.48,-7.167,0.3345
5.49,-7.144,0.3345
5.5,-7.123,0.3345
5.51,-7.121,0.3345
5.52,-7.132,0.3345
5.53,-7.144,0.3345
5.54,-7.142,0.3345
5.55,-7.125,0.3345
5.56,-7.101,0.3345
5.57,-7.081,0.3345
5.58,-7.087,0.3345
5.59,-7.09,0.3345
5.6,-7.08,0.3345
5.61,-7.074,0.3345
5.62,-7.081,0.3345
5.63,-7.076,0.3346
5.64,-7.069,0.3344
5.65,-7.057,0.3346
5.66,-7.053,0.3344
5.67,-7.062,0.3344
5.68,-7.066,0.3344
5.69,-7.057,0.3344
5.7,-7.059,0.3344
5.71,-7.071,0.3344
5.72,-7.085,0.3344
5.73,-7.088,0.3344
5.74,-7.087,0.3344
5.75,-7.088,0.3344
5.76,-7.087,0.3344
5.77,-7.088,0.3344
5.78,-7.092,0.3344
5.79,-7.092,0.3344
5.8,-7.092,0.3344
5.81,-7.08,0.3344
5.82,-7.069,0.3344
5.83,-7.081,0.3344
5.84,-7.111,0.3344
5.85,-7.139,0.3344
5.86,-7.146,0.3344
5.87,-7.149,0.3344
5.88,-7.139,0.3344
5.89,-7.116,0.3344
5.9,-7.08,0.3344
5.91,-7.05,0.3344
5.92,-7.045,0.3344
5.93,-7.046,0.3344
5.94,-7.038,0.3344
5.95,-7.027,0.3344
5.96,-7.027,0.3344
5.97,-7.031,0.3344
5.98,-7.032,0.3344
5.99,-7.027,0.3344
6,-7.015,0.3344
6.01,-7.003,0.3344
6.02,-6.987,0.3344
6.03,-6.989,0.3344
6.04,-7.006,0.3342
6.05,-6.994,0.3342
6.06,-6.976,0.3342
6.07,-6.978,0.3342
6.08,-6.987,0.3342
6.09,-6.973,0.3342
6.1,-6.959,0.3342
6.11,-6.942,0.3342
6.12,-6.942,0.3342
6.13,-6.959,0.3342
6.14,-6.996,0.3342
6.15,-7.024,0.3342
6.16,-7.05,0.3342
6.17,-7.064,0.3342
6.18,-7.074,0.3342
6.19,-7.088,0.3342
6.2,-7.108,0.3342
6.21,-7.116,0.3342
6.22,-7.132,0.3342
6.23,-7.144,0.3342
6.24,-7.163,0.3342
6.25,-7.177,0.3342
6.26,-7.19,0.3342
6.27,-7.198,0.3342
6.28,-7.197,0.3342
6.29,-7.2,0.3344
6.3,-7.209,0.3344
6.31,-7.225,0.3344
6.32,-7.239,0.3344
6.33,-7.239,0.3344
6.34,-7.235,0.3344
6.35,-7.23,0.3344
6.36,-7.225,0.3344
6.37,-7.214,0.3344
6.38,-7.183,0.3344
6.39,-7.135,0.3344
6.4,-7.097,0.3344
6.41,-7.076,0.3344
6.42,-7.069,0.3344
6.43,-7.055,0.3344
6.44,-7.046,0.3344
6.45,-7.05,0.3344
6.46,-7.053,0.3344
6.47,-7.059,0.3344
6.48,-7.073,0.3344
6.49,-7.088,0.3344
6.5,-7.094,0.3344
6.51,-7.092,0.3344
6.52,-7.085,0.3344
6.53,-7.076,0.3344
6.54,-7.069,0.3344
6.55,-7.064,0.3344
6.56,-7.071,0.3344
6.57,-7.081,0.3344
6.58,-7.09,0.3344
6.59,-7.099,0.3344
6.6,-7.106,0.3344
6.61,-7.109,0.3344
6.62,-7.108,0.3344
6.63,-7.108,0.3344
6.64,-7.099,0.3344
6.65,-7.102,0.3344
6.66,-7.104,0.3344
6.67,-7.108,0.3344
6.68,-7.116,0.3344
6.69,-7.123,0.3344
6.7,-7.121,0.3344
6.71,-7.116,0.3344
6.72,-7.108,0.3344
6.73,-7.09,0.3344
6.74,-7.08,0.3344
6.75,-7.073,0.3344
6.76,-7.067,0.3344
6.77,-7.059,0.3344
6.78,-7.06,0.3344
6.79,-7.057,0.3344
6.8,-7.06,0.3344
6.81,-7.066,0.3344
6.82,-7.071,0.3344
6.83,-7.069,0.3344
6.84,-7.076,0.3344
6.85,-7.073,0.3344
6.86,-7.066,0.3344
6.87,-7.055,0.3344
6.88,-7.046,0.3344
6.89,-7.048,0.3344
6.9,-7.05,0.3344
6.91,-7.048,0.3344
6.92,-7.05,0.3344
6.93,-7.05,0.3344
6.94,-7.045,0.3344
6.95,-7.041,0.3344
6.96,-7.038,0.3344
6.97,-7.034,0.3344
6.98,-7.045,0.3344
6.99,-7.055,0.3344
7,-7.057,0.3344
7.01,-7.066,0.3344
7.02,-7.067,0.3344
7.03,-7.076,0.3344
7.04,-7.088,0.3344
7.05,-7.101,0.3344
7.06,-7.118,0.3344
7.07,-7.128,0.3344
7.08,-7.139,0.3344
7.09,-7.142,0.3344
7.1,-7.139,0.3344
7.11,-7.137,0.3344
7.12,-7.132,0.3344
7.13,-7.125,0.3344
7.14,-7.125,0.3344
7.15,-7.125,0.3344
7.16,-7.128,0.3344
7.17,-7.135,0.3344
7.18,-7.144,0.3344
7.19,-7.153,0.3344
7.2,-7.158,0.3344
7.21,-7.155,0.3344
7.22,-7.153,0.3344
7.23,-7.153,0.3344
7.24,-7.162,0.3344
7.25,-7.17,0.3344
7.26,-7.181,0.3344
7.27,-7.193,0.3344
7.28,-7.202,0.3344
7.29,-7.207,0.3344
7.3,-7.205,0.3344
7.31,-7.207,0.3344
7.32,-7.202,0.3344
7.33,-7.197,0.3344
7.34,-7.19,0.3344
7.35,-7.188,0.3344
7.36,-7.188,0.3344
7.37,-7.193,0.3344
7.38,-7.197,0.3344
7.39,-7.198,0.3344
7.4,-7.204,0.3344
7.41,-7.193,0.3344
7.42,-7.193,0.3344
7.43,-7.186,0.3344
7.44,-7.188,0.3344
7.45,-7.186,0.3344
7.46,-7.191,0.3344
7.47,-7.195,0.3344
7.48,-7.197,0.3344
7.49,-7.207,0.3344
7.5,-7.211,0.3344
7.51,-7.211,0.3344
7.52,-7.211,0.3344
7.53,-7.212,0.3344
7.54,-7.214,0.3344
7.55,-7.212,0.3344
7.56,-7.216,0.3344
7.57,-7.214,0.3344
7.58,-7.218,0.3344
7.59,-7.223,0.3344
7.6,-7.225,0.3344
7.61,-7.226,0.3344
7.62,-7.223,0.3344
7.63,-7.226,0.3344
7.64,-7.221,0.3344
7.65,-7.223,0.3344
7.66,-7.225,0.3344
7.67,-7.226,0.3344
7.68,-7.235,0.3344
7.69,-7.244,0.3344
7.7,-7.249,0.3344
7.71,-7.251,0.3344
7.72,-7.251,0.3344
7.73,-7.249,0.3344
7.74,-7.244,0.3344
7.75,-7.239,0.3344
7.76,-7.233,0.3344
7.77,-7.228,0.3344
7.78,-7.221,0.3344
7.79,-7.216,0.3344
7.8,-7.214,0.3344
7.81,-7.211,0.3344
7.82,-7.205,0.3344
7.83,-7.198,0.3344
7.84,-7.191,0.3344
7.85,-7.188,0.3344
7.86,-7.184,0.3344
7.87,-7.177,0.3344
7.88,-7.179,0.3344
7.89,-7.176,0.3344
7.9,-7.177,0.3344
7.91,-7.176,0.3344
7.92,-7.179,0.3344
7.93,-7.184,0.3344
7.94,-7.191,0.3344
7.95,-7.195,0.3344
7.96,-7.204,0.3344
7.97,-7.214,0.3344
7.98,-7.237,0.3344
7.99,-7.239,0.3344
8,-7.244,0.3344
8.01,-7.247,0.3344
8.02,-7.253,0.3344
8.03,-7.253,0.3344
8.04,-7.253,0.3344
8.05,-7.253,0.3344
8.06,-7.258,0.3344
8.07,-7.258,0.3344
8.08,-7.256,0.3344
8.09,-7.253,0.3344
8.1,-7.246,0.3344
8.11,-7.235,0.3344
8.12,-7.225,0.3344
8.13,-7.214,0.3344
8.14,-7.205,0.3344
8.15,-7.205,0.3344
8.16,-7.205,0.3344
8.17,-7.204,0.3344
8.18,-7.207,0.3344
8.19,-7.211,0.3344
8.2,-7.212,0.3344
8.21,-7.212,0.3344
8.22,-7.209,0.3344
8.23,-7.205,0.3344
8.24,-7.198,0.3344
8.25,-7.19,0.3344
8.26,-7.184,0.3344
8.27,-7.181,0.3344
8.28,-7.176,0.3344
8.29,-7.17,0.3344
8.3,-7.167,0.3344
8.31,-7.163,0.3344
8.32,-7.165,0.3344
8.33,-7.163,0.3344
8.34,-7.167,0.3344
8.35,-7.181,0.3344
8.36,-7.197,0.3344
8.37,-7.209,0.3344
8.38,-7.219,0.3344
8.39,-7.226,0.3344
8.4,-7.226,0.3344
8.41,-7.225,0.3344
8.42,-7.214,0.3344
8.43,-7.2,0.3344
8.44,-7.188,0.3344
8.45,-7.177,0.3344
8.46,-7.176,0.3344
8.47,-7.169,0.3344
8.48,-7.17,0.3344
8.49,-7.169,0.3344
8.5,-7.167,0.3344
8.51,-7.165,0.3344
8.52,-7.165,0.3344
8.53,-7.165,0.3344
8.54,-7.165,0.3344
8.55,-7.163,0.3344
8.56,-7.158,0.3344
8.57,-7.153,0.3344
8.58,-7.146,0.3344
8.59,-7.141,0.3344
8.6,-7.137,0.3344
8.61,-7.13,0.3344
8.62,-7.13,0.3344
8.63,-7.128,0.3344
8.64,-7.127,0.3344
8.65,-7.123,0.3344
8.66,-7.121,0.3344
8.67,-7.121,0.3344
8.68,-7.113,0.3344
8.69,-7.102,0.3344
8.7,-7.101,0.3344
8.71,-7.106,0.3344
8.72,-7.101,0.3344
8.73,-7.095,0.3344
8.74,-7.087,0.3344
8.75,-7.081,0.3344
8.76,-7.073,0.3344
8.77,-7.067,0.3344
8.78,-7.064,0.3344
8.79,-7.06,0.3344
8.8,-7.062,0.3344
8.81,-7.064,0.3344
8.82,-7.066,0.3344
8.83,-7.073,0.3344
8.84,-7.078,0.3344
8.85,-7.08,0.3344
8.86,-7.076,0.3344
8.87,-7.073,0.3344
8.88,-7.069,0.3344
8.89,-7.064,0.3344
8.9,-7.062,0.3344
8.91,-7.062,0.3344
8.92,-7.06,0.3344
8.93,-7.06,0.3344
8.94,-7.062,0.3344
8.95,-7.062,0.3344
8.96,-7.064,0.3344
8.97,-7.064,0.3344
8.98,-7.064,0.3344
8.99,-7.062,0.3344
9,-7.067,0.3344
9.01,-7.069,0.3344
9.02,-7.071,0.3344
9.03,-7.071,0.3344
9.04,-7.074,0.3344
9.05,-7.073,0.3344
9.06,-7.074,0.3344
9.07,-7.073,0.3344
9.08,-7.073,0.3344
9.09,-7.074,0.3344
9.1,-7.08,0.3344
9.11,-7.085,0.3344
9.12,-7.088,0.3344
9.13,-7.095,0.3344
9.14,-7.102,0.3344
9.15,-7.106,0.3344
9.16,-7.106,0.3344
9.17,-7.104,0.3344
9.18,-7.102,0.3344
9.19,-7.097,0.3344
9.2,-7.095,0.3344
9.21,-7.088,0.3344
9.22,-7.081,0.3344
9.23,-7.073,0.3344
9.24,-7.073,0.3344
9.25,-7.071,0.3344
9.26,-7.071,0.3344
9.27,-7.073,0.3344
9.28,-7.078,0.3344
9.29,-7.076,0.3344
9.3,-7.074,0.3344
9.31,-7.067,0.3344
9.32,-7.062,0.3344
9.33,-7.062,0.3344
9.34,-7.062,0.3344
9.35,-7.064,0.3344
9.36,-7.066,0.3344
9.37,-7.066,0.3344
9.38,-7.066,0.3344
9.39,-7.071,0.3344
9.4,-7.073,0.3344
9.41,-7.08,0.3344
9.42,-7.08,0.3344
9.43,-7.08,0.3344
9.44,-7.078,0.3344
9.45,-7.074,0.3344
9.46,-7.08,0.3344
9.47,-7.083,0.3344
9.48,-7.081,0.3344
9.49,-7.092,0.3344
9.5,-7.092,0.3344
9.51,-7.095,0.3344
9.52,-7.092,0.3344
9.53,-7.088,0.3344
9.54,-7.085,0.3344
9.55,-7.081,0.3344
9.56,-7.076,0.3344
9.57,-7.074,0.3344
9.58,-7.076,0.3344
9.59,-7.081,0.3344
9.6,-7.08,0.3344
9.61,-7.078,0.3344
9.62,-7.078,0.3344
9.63,-7.078,0.3344
9.64,-7.081,0.3344
9.65,-7.083,0.3344
9.66,-7.081,0.3344
9.67,-7.076,0.3344
9.68,-7.073,0.3344
9.69,-7.067,0.3344
9.7,-7.062,0.3344
9.71,-7.062,0.3344
9.72,-7.066,0.3344
9.73,-7.073,0.3344
9.74,-7.076,0.3344
9.75,-7.083,0.3344
9.76,-7.094,0.3344
9.77,-7.094,0.3344
9.78,-7.094,0.3344
9.79,-7.087,0.3344
9.8,-7.083,0.3344
9.81,-7.074,0.3344
9.82,-7.06,0.3344
9.83,-7.05,0.3344
9.84,-7.043,0.3344
9.85,-7.045,0.3344
9.86,-7.052,0.3344
9.87,-7.064,0.3344
9.88,-7.064,0.3344
9.89,-7.067,0.3344
9.9,-7.073,0.3344
9.91,-7.076,0.3344
9.92,-7.083,0.3344
9.93,-7.085,0.3344
9.94,-7.08,0.3344
9.95,-7.076,0.3344
9.96,-7.071,0.3344
9.97,-7.064,0.3344
9.98,-7.06,0.3344
9.99,-7.057,0.3344
10,-7.057,0.3342
10.01,-7.059,0.3342
10.02,-7.057,0.3342
